,taxon,structural_zero (Microcompartment = Endosphere),structural_zero (Microcompartment = Phyllosphere),structural_zero (Microcompartment = Rhizosphere)
9714,ASV12950,TRUE,FALSE,TRUE
9715,ASV12953,TRUE,FALSE,TRUE
9716,ASV12954,TRUE,FALSE,TRUE
9717,ASV12955,TRUE,FALSE,TRUE
9718,ASV12956,TRUE,FALSE,TRUE
9719,ASV12957,TRUE,FALSE,TRUE
9720,ASV12958,TRUE,TRUE,FALSE
9721,ASV12960,TRUE,TRUE,FALSE
9722,ASV12962,TRUE,TRUE,FALSE
9723,ASV12963,TRUE,TRUE,FALSE
9724,ASV12966,TRUE,FALSE,TRUE
9725,ASV12967,TRUE,FALSE,TRUE
9726,ASV12968,TRUE,FALSE,TRUE
9727,ASV12969,TRUE,FALSE,TRUE
9728,ASV12970,TRUE,FALSE,TRUE
9729,ASV12971,TRUE,FALSE,TRUE
9730,ASV12973,TRUE,FALSE,TRUE
9731,ASV12974,TRUE,FALSE,TRUE
9732,ASV12975,TRUE,FALSE,TRUE
9733,ASV12976,TRUE,TRUE,FALSE
9734,ASV12977,TRUE,FALSE,TRUE
9735,ASV12981,FALSE,TRUE,TRUE
9736,ASV12982,FALSE,TRUE,TRUE
9737,ASV12984,FALSE,TRUE,TRUE
9738,ASV12985,FALSE,TRUE,TRUE
9739,ASV12987,FALSE,TRUE,TRUE
9740,ASV12988,FALSE,TRUE,TRUE
9741,ASV12989,FALSE,TRUE,TRUE
9742,ASV12990,FALSE,TRUE,TRUE
9743,ASV13009,TRUE,TRUE,FALSE
9744,ASV13010,TRUE,TRUE,FALSE
9745,ASV13012,TRUE,TRUE,FALSE
9746,ASV13013,TRUE,TRUE,FALSE
9747,ASV13015,TRUE,TRUE,FALSE
9748,ASV13016,TRUE,TRUE,FALSE
9749,ASV13018,TRUE,TRUE,FALSE
9750,ASV13019,TRUE,TRUE,FALSE
9751,ASV13020,TRUE,TRUE,FALSE
9752,ASV13021,TRUE,TRUE,FALSE
9753,ASV13022,TRUE,TRUE,FALSE
9754,ASV13024,TRUE,TRUE,FALSE
9755,ASV13025,TRUE,TRUE,FALSE
9756,ASV13026,TRUE,TRUE,FALSE
9757,ASV13027,TRUE,TRUE,FALSE
9758,ASV13028,TRUE,TRUE,FALSE
9759,ASV13029,TRUE,TRUE,FALSE
9760,ASV13030,TRUE,TRUE,FALSE
9761,ASV13031,TRUE,TRUE,FALSE
9762,ASV13032,TRUE,TRUE,FALSE
9763,ASV13035,TRUE,TRUE,FALSE
9764,ASV13036,TRUE,TRUE,FALSE
9765,ASV13039,TRUE,TRUE,FALSE
9766,ASV13040,TRUE,TRUE,FALSE
9767,ASV13041,TRUE,FALSE,FALSE
9768,ASV13042,FALSE,TRUE,TRUE
9769,ASV13043,FALSE,TRUE,TRUE
9770,ASV13044,FALSE,TRUE,TRUE
9771,ASV13046,FALSE,TRUE,TRUE
9772,ASV13047,FALSE,TRUE,TRUE
9773,ASV13048,FALSE,TRUE,TRUE
9774,ASV13049,FALSE,TRUE,TRUE
9775,ASV13053,TRUE,FALSE,TRUE
9776,ASV13054,TRUE,FALSE,TRUE
9777,ASV13055,TRUE,FALSE,TRUE
9778,ASV13057,TRUE,FALSE,TRUE
9779,ASV13058,TRUE,FALSE,TRUE
9780,ASV13059,TRUE,FALSE,TRUE
9781,ASV13060,TRUE,FALSE,TRUE
9782,ASV13061,TRUE,FALSE,TRUE
9783,ASV13062,TRUE,FALSE,TRUE
9784,ASV13063,TRUE,FALSE,TRUE
9785,ASV13066,TRUE,FALSE,TRUE
9786,ASV13067,TRUE,FALSE,TRUE
9787,ASV13069,TRUE,FALSE,FALSE
9788,ASV13071,TRUE,FALSE,TRUE
9789,ASV13072,TRUE,FALSE,TRUE
9790,ASV13073,TRUE,FALSE,TRUE
9791,ASV13074,TRUE,FALSE,TRUE
9792,ASV13075,TRUE,FALSE,FALSE
9793,ASV13076,TRUE,FALSE,TRUE
9794,ASV13079,TRUE,FALSE,TRUE
9795,ASV13080,TRUE,FALSE,TRUE
9796,ASV13081,TRUE,FALSE,TRUE
9797,ASV13082,TRUE,FALSE,TRUE
9798,ASV13083,TRUE,FALSE,TRUE
9799,ASV13085,TRUE,FALSE,TRUE
9800,ASV13087,TRUE,FALSE,TRUE
9801,ASV13088,TRUE,FALSE,TRUE
9802,ASV13089,TRUE,FALSE,TRUE
9803,ASV13090,TRUE,FALSE,TRUE
9804,ASV13091,TRUE,FALSE,TRUE
9805,ASV13093,TRUE,FALSE,TRUE
9806,ASV13094,TRUE,FALSE,TRUE
9807,ASV13095,TRUE,FALSE,TRUE
9808,ASV13097,TRUE,FALSE,TRUE
9809,ASV13099,TRUE,FALSE,TRUE
9810,ASV13100,TRUE,TRUE,FALSE
9811,ASV13102,TRUE,TRUE,FALSE
9812,ASV13103,TRUE,TRUE,FALSE
9813,ASV13104,TRUE,TRUE,FALSE
9814,ASV13105,TRUE,TRUE,FALSE
9815,ASV13106,TRUE,TRUE,FALSE
9816,ASV13107,TRUE,TRUE,FALSE
9817,ASV13108,TRUE,TRUE,FALSE
9818,ASV13109,TRUE,TRUE,FALSE
9819,ASV13110,TRUE,TRUE,FALSE
9820,ASV13111,TRUE,TRUE,FALSE
9821,ASV13113,TRUE,TRUE,FALSE
9822,ASV13115,TRUE,TRUE,FALSE
9823,ASV13116,TRUE,TRUE,FALSE
9824,ASV13119,TRUE,TRUE,FALSE
9825,ASV13120,TRUE,TRUE,FALSE
9826,ASV13121,TRUE,TRUE,FALSE
9827,ASV13122,TRUE,TRUE,FALSE
9828,ASV13125,TRUE,TRUE,FALSE
9829,ASV13126,FALSE,TRUE,FALSE
9830,ASV13128,TRUE,TRUE,FALSE
9831,ASV13129,TRUE,TRUE,FALSE
9832,ASV13132,TRUE,TRUE,FALSE
9833,ASV13133,TRUE,TRUE,FALSE
9834,ASV13134,TRUE,FALSE,TRUE
9835,ASV13135,TRUE,FALSE,TRUE
9836,ASV13136,TRUE,FALSE,TRUE
9837,ASV13137,TRUE,FALSE,TRUE
9838,ASV13138,TRUE,FALSE,TRUE
9839,ASV13141,TRUE,FALSE,TRUE
9840,ASV13145,TRUE,FALSE,TRUE
9841,ASV13146,TRUE,FALSE,TRUE
9842,ASV13148,TRUE,FALSE,TRUE
9843,ASV13149,TRUE,FALSE,TRUE
9844,ASV13150,TRUE,FALSE,TRUE
9845,ASV13154,TRUE,FALSE,TRUE
9846,ASV13157,TRUE,FALSE,TRUE
9847,ASV13159,TRUE,FALSE,TRUE
9848,ASV13160,TRUE,FALSE,TRUE
9849,ASV13162,TRUE,FALSE,TRUE
9850,ASV13165,TRUE,FALSE,TRUE
9851,ASV13166,TRUE,FALSE,TRUE
9852,ASV13167,TRUE,FALSE,TRUE
9853,ASV13169,TRUE,FALSE,TRUE
9854,ASV13170,TRUE,FALSE,TRUE
9855,ASV13171,TRUE,FALSE,TRUE
9856,ASV13174,TRUE,FALSE,TRUE
9857,ASV13177,TRUE,FALSE,TRUE
9858,ASV13179,TRUE,FALSE,TRUE
9859,ASV13180,TRUE,FALSE,TRUE
9860,ASV13182,TRUE,FALSE,TRUE
9861,ASV13183,TRUE,FALSE,TRUE
9862,ASV13186,TRUE,FALSE,TRUE
9863,ASV13187,TRUE,FALSE,TRUE
9864,ASV13188,TRUE,FALSE,TRUE
9865,ASV13189,TRUE,FALSE,TRUE
9866,ASV13190,TRUE,FALSE,TRUE
9867,ASV13191,TRUE,FALSE,TRUE
9868,ASV13194,TRUE,FALSE,TRUE
9869,ASV13196,TRUE,FALSE,TRUE
9870,ASV13198,TRUE,FALSE,FALSE
9871,ASV13199,TRUE,TRUE,FALSE
9872,ASV13200,TRUE,TRUE,FALSE
9873,ASV13201,TRUE,TRUE,FALSE
9874,ASV13202,TRUE,TRUE,FALSE
9875,ASV13203,TRUE,TRUE,FALSE
9876,ASV13204,TRUE,TRUE,FALSE
9877,ASV13206,TRUE,TRUE,FALSE
9878,ASV13208,TRUE,TRUE,FALSE
9879,ASV13211,TRUE,FALSE,TRUE
9880,ASV13212,TRUE,FALSE,TRUE
9881,ASV13213,TRUE,FALSE,TRUE
9882,ASV13214,TRUE,FALSE,TRUE
9883,ASV13215,TRUE,FALSE,TRUE
9884,ASV13216,TRUE,TRUE,FALSE
9885,ASV13217,TRUE,TRUE,FALSE
9886,ASV13219,TRUE,TRUE,FALSE
9887,ASV13220,TRUE,TRUE,FALSE
9888,ASV13222,TRUE,FALSE,TRUE
9889,ASV13223,TRUE,FALSE,TRUE
9890,ASV13225,TRUE,FALSE,TRUE
9891,ASV13227,TRUE,FALSE,TRUE
9892,ASV13230,FALSE,TRUE,TRUE
9893,ASV13231,FALSE,TRUE,TRUE
9894,ASV13232,FALSE,TRUE,TRUE
9895,ASV13234,FALSE,TRUE,TRUE
9896,ASV13235,FALSE,TRUE,TRUE
9897,ASV13237,FALSE,TRUE,TRUE
9898,ASV13238,FALSE,TRUE,TRUE
9899,ASV13239,FALSE,TRUE,TRUE
9900,ASV13240,FALSE,TRUE,TRUE
9901,ASV13254,TRUE,TRUE,FALSE
9902,ASV13257,TRUE,TRUE,FALSE
9903,ASV13258,TRUE,TRUE,FALSE
9904,ASV13259,TRUE,TRUE,FALSE
9905,ASV13260,TRUE,TRUE,FALSE
9906,ASV13262,TRUE,TRUE,FALSE
9907,ASV13263,TRUE,TRUE,FALSE
9908,ASV13264,TRUE,TRUE,FALSE
9909,ASV13265,TRUE,TRUE,FALSE
9910,ASV13268,TRUE,TRUE,FALSE
9911,ASV13270,TRUE,TRUE,FALSE
9912,ASV13271,TRUE,TRUE,FALSE
9913,ASV13274,TRUE,TRUE,FALSE
9914,ASV13276,TRUE,TRUE,FALSE
9915,ASV13277,TRUE,TRUE,FALSE
9916,ASV13278,TRUE,TRUE,FALSE
9917,ASV13279,TRUE,TRUE,FALSE
9918,ASV13280,TRUE,TRUE,FALSE
9919,ASV13281,TRUE,TRUE,FALSE
9920,ASV13282,TRUE,TRUE,FALSE
9921,ASV13283,TRUE,TRUE,FALSE
9922,ASV13284,TRUE,TRUE,FALSE
9923,ASV13286,TRUE,TRUE,FALSE
9924,ASV13287,TRUE,FALSE,FALSE
9925,ASV13290,TRUE,FALSE,FALSE
9926,ASV13291,FALSE,TRUE,TRUE
9927,ASV13292,FALSE,TRUE,TRUE
9928,ASV13293,FALSE,TRUE,TRUE
9929,ASV13295,FALSE,TRUE,TRUE
9930,ASV13296,FALSE,TRUE,TRUE
9931,ASV13297,FALSE,TRUE,TRUE
9932,ASV13298,FALSE,TRUE,TRUE
9933,ASV13299,FALSE,TRUE,TRUE
9934,ASV13300,FALSE,TRUE,TRUE
9935,ASV13301,TRUE,FALSE,TRUE
9936,ASV13302,TRUE,FALSE,TRUE
9937,ASV13303,TRUE,FALSE,TRUE
9938,ASV13306,TRUE,FALSE,TRUE
9939,ASV13307,TRUE,FALSE,TRUE
9940,ASV13308,TRUE,FALSE,TRUE
9941,ASV13309,TRUE,FALSE,TRUE
9942,ASV13310,TRUE,FALSE,TRUE
9943,ASV13315,TRUE,FALSE,TRUE
9944,ASV13316,TRUE,FALSE,TRUE
9945,ASV13317,TRUE,FALSE,TRUE
9946,ASV13322,TRUE,FALSE,TRUE
9947,ASV13323,TRUE,FALSE,TRUE
9948,ASV13324,TRUE,FALSE,TRUE
9949,ASV13325,TRUE,FALSE,TRUE
9950,ASV13327,TRUE,FALSE,TRUE
9951,ASV13328,TRUE,FALSE,TRUE
9952,ASV13329,TRUE,FALSE,TRUE
9953,ASV13331,TRUE,FALSE,TRUE
9954,ASV13332,TRUE,FALSE,TRUE
9955,ASV13333,TRUE,FALSE,TRUE
9956,ASV13334,TRUE,FALSE,TRUE
9957,ASV13335,TRUE,FALSE,TRUE
9958,ASV13336,TRUE,FALSE,TRUE
9959,ASV13337,TRUE,FALSE,TRUE
9960,ASV13338,TRUE,FALSE,TRUE
9961,ASV13340,TRUE,FALSE,TRUE
9962,ASV13341,TRUE,FALSE,TRUE
9963,ASV13342,TRUE,FALSE,TRUE
9964,ASV13343,TRUE,FALSE,TRUE
9965,ASV13344,TRUE,FALSE,TRUE
9966,ASV13345,TRUE,FALSE,TRUE
9967,ASV13346,TRUE,FALSE,TRUE
9968,ASV13347,TRUE,FALSE,TRUE
9969,ASV13348,TRUE,FALSE,TRUE
9970,ASV13349,TRUE,FALSE,TRUE
9971,ASV13350,TRUE,FALSE,TRUE
9972,ASV13351,TRUE,FALSE,TRUE
9973,ASV13352,TRUE,FALSE,TRUE
9974,ASV13353,TRUE,FALSE,TRUE
9975,ASV13354,TRUE,FALSE,FALSE
9976,ASV13357,TRUE,TRUE,FALSE
9977,ASV13358,TRUE,TRUE,FALSE
9978,ASV13359,TRUE,TRUE,FALSE
9979,ASV13363,TRUE,TRUE,FALSE
9980,ASV13364,TRUE,TRUE,FALSE
9981,ASV13365,TRUE,TRUE,FALSE
9982,ASV13367,TRUE,TRUE,FALSE
9983,ASV13372,TRUE,TRUE,FALSE
9984,ASV13377,TRUE,TRUE,FALSE
9985,ASV13379,TRUE,TRUE,FALSE
9986,ASV13380,TRUE,TRUE,FALSE
9987,ASV13381,TRUE,TRUE,FALSE
9988,ASV13384,TRUE,TRUE,FALSE
9989,ASV13387,TRUE,TRUE,FALSE
9990,ASV13390,TRUE,TRUE,FALSE
9991,ASV13391,TRUE,TRUE,FALSE
9992,ASV13392,TRUE,FALSE,TRUE
9993,ASV13393,TRUE,FALSE,TRUE
9994,ASV13394,TRUE,FALSE,TRUE
9995,ASV13396,TRUE,FALSE,TRUE
9996,ASV13397,TRUE,FALSE,TRUE
9997,ASV13399,TRUE,FALSE,TRUE
9998,ASV13402,TRUE,FALSE,TRUE
9999,ASV13405,TRUE,FALSE,TRUE
10000,ASV13407,TRUE,FALSE,TRUE
10001,ASV13410,TRUE,FALSE,TRUE
10002,ASV13411,TRUE,FALSE,TRUE
10003,ASV13412,TRUE,FALSE,TRUE
10004,ASV13414,TRUE,FALSE,TRUE
10005,ASV13416,TRUE,FALSE,TRUE
10006,ASV13418,TRUE,FALSE,TRUE
10007,ASV13419,TRUE,FALSE,TRUE
10008,ASV13422,TRUE,FALSE,TRUE
10009,ASV13423,TRUE,FALSE,TRUE
10010,ASV13424,TRUE,FALSE,TRUE
10011,ASV13426,TRUE,FALSE,TRUE
10012,ASV13427,TRUE,FALSE,TRUE
10013,ASV13429,TRUE,FALSE,FALSE
10014,ASV13431,TRUE,FALSE,TRUE
10015,ASV13433,TRUE,FALSE,TRUE
10016,ASV13434,TRUE,FALSE,TRUE
10017,ASV13435,TRUE,FALSE,TRUE
10018,ASV13436,TRUE,FALSE,TRUE
10019,ASV13437,TRUE,FALSE,TRUE
10020,ASV13438,TRUE,FALSE,TRUE
10021,ASV13439,TRUE,FALSE,TRUE
10022,ASV13440,TRUE,FALSE,TRUE
10023,ASV13441,TRUE,FALSE,TRUE
10024,ASV13444,TRUE,FALSE,TRUE
10025,ASV13448,TRUE,FALSE,TRUE
10026,ASV13449,TRUE,FALSE,TRUE
10027,ASV13450,TRUE,FALSE,TRUE
10028,ASV13451,TRUE,FALSE,TRUE
10029,ASV13452,TRUE,FALSE,TRUE
10030,ASV13454,TRUE,FALSE,TRUE
10031,ASV13457,TRUE,FALSE,TRUE
10032,ASV13458,TRUE,TRUE,FALSE
10033,ASV13460,TRUE,TRUE,FALSE
10034,ASV13462,TRUE,TRUE,FALSE
10035,ASV13463,TRUE,TRUE,FALSE
10036,ASV13464,TRUE,TRUE,FALSE
10037,ASV13465,TRUE,TRUE,FALSE
10038,ASV13466,TRUE,TRUE,FALSE
10039,ASV13467,TRUE,TRUE,FALSE
10040,ASV13468,TRUE,TRUE,FALSE
10041,ASV13470,TRUE,TRUE,FALSE
10042,ASV13471,TRUE,TRUE,FALSE
10043,ASV13472,TRUE,FALSE,TRUE
10044,ASV13473,TRUE,FALSE,TRUE
10045,ASV13475,TRUE,FALSE,TRUE
10046,ASV13476,TRUE,FALSE,TRUE
10047,ASV13477,TRUE,FALSE,TRUE
10048,ASV13478,TRUE,TRUE,FALSE
10049,ASV13479,TRUE,TRUE,FALSE
10050,ASV13480,TRUE,FALSE,TRUE
10051,ASV13481,TRUE,FALSE,TRUE
10052,ASV13482,TRUE,FALSE,TRUE
10053,ASV13483,TRUE,FALSE,TRUE
10054,ASV13484,TRUE,FALSE,TRUE
10055,ASV13485,TRUE,FALSE,TRUE
10056,ASV13488,TRUE,FALSE,TRUE
10057,ASV13489,TRUE,FALSE,TRUE
10058,ASV13491,TRUE,FALSE,TRUE
10059,ASV13492,TRUE,FALSE,TRUE
10060,ASV13493,FALSE,TRUE,TRUE
10061,ASV13494,FALSE,TRUE,TRUE
10062,ASV13495,FALSE,TRUE,TRUE
10063,ASV13496,FALSE,TRUE,TRUE
10064,ASV13497,FALSE,TRUE,TRUE
10065,ASV13498,FALSE,TRUE,TRUE
10066,ASV13499,FALSE,TRUE,TRUE
10067,ASV13501,FALSE,TRUE,TRUE
10068,ASV13502,FALSE,TRUE,TRUE
10069,ASV13503,FALSE,TRUE,TRUE
10070,ASV13504,FALSE,TRUE,TRUE
10071,ASV13524,TRUE,TRUE,FALSE
10072,ASV13527,TRUE,TRUE,FALSE
10073,ASV13530,TRUE,TRUE,FALSE
10074,ASV13531,TRUE,TRUE,FALSE
10075,ASV13533,TRUE,TRUE,FALSE
10076,ASV13535,TRUE,TRUE,FALSE
10077,ASV13536,TRUE,TRUE,FALSE
10078,ASV13537,TRUE,TRUE,FALSE
10079,ASV13538,TRUE,TRUE,FALSE
10080,ASV13541,TRUE,TRUE,FALSE
10081,ASV13542,TRUE,TRUE,FALSE
10082,ASV13543,TRUE,TRUE,FALSE
10083,ASV13544,TRUE,TRUE,FALSE
10084,ASV13546,TRUE,TRUE,FALSE
10085,ASV13547,TRUE,TRUE,FALSE
10086,ASV13548,TRUE,TRUE,FALSE
10087,ASV13549,TRUE,TRUE,FALSE
10088,ASV13550,TRUE,TRUE,FALSE
10089,ASV13551,TRUE,TRUE,FALSE
10090,ASV13553,TRUE,TRUE,FALSE
10091,ASV13554,TRUE,TRUE,FALSE
10092,ASV13556,FALSE,TRUE,FALSE
10093,ASV13558,TRUE,FALSE,FALSE
10094,ASV13561,FALSE,TRUE,TRUE
10095,ASV13562,FALSE,TRUE,TRUE
10096,ASV13563,FALSE,TRUE,TRUE
10097,ASV13564,FALSE,TRUE,TRUE
10098,ASV13565,FALSE,TRUE,TRUE
10099,ASV13566,FALSE,TRUE,TRUE
10100,ASV13567,FALSE,TRUE,TRUE
10101,ASV13569,FALSE,TRUE,TRUE
10102,ASV13570,TRUE,FALSE,TRUE
10103,ASV13572,TRUE,FALSE,TRUE
10104,ASV13573,TRUE,FALSE,TRUE
10105,ASV13574,TRUE,FALSE,TRUE
10106,ASV13576,TRUE,FALSE,TRUE
10107,ASV13577,TRUE,FALSE,TRUE
10108,ASV13578,TRUE,FALSE,TRUE
10109,ASV13579,TRUE,FALSE,TRUE
10110,ASV13580,TRUE,FALSE,TRUE
10111,ASV13581,TRUE,FALSE,TRUE
10112,ASV13583,TRUE,FALSE,TRUE
10113,ASV13584,TRUE,FALSE,TRUE
10114,ASV13588,TRUE,FALSE,TRUE
10115,ASV13589,TRUE,FALSE,TRUE
10116,ASV13592,TRUE,FALSE,TRUE
10117,ASV13594,TRUE,FALSE,TRUE
10118,ASV13596,TRUE,FALSE,TRUE
10119,ASV13600,TRUE,FALSE,TRUE
10120,ASV13601,TRUE,FALSE,TRUE
10121,ASV13603,TRUE,FALSE,TRUE
10122,ASV13604,TRUE,FALSE,TRUE
10123,ASV13605,TRUE,FALSE,TRUE
10124,ASV13606,TRUE,FALSE,TRUE
10125,ASV13608,TRUE,FALSE,TRUE
10126,ASV13609,TRUE,FALSE,TRUE
10127,ASV13610,TRUE,FALSE,TRUE
10128,ASV13612,TRUE,FALSE,TRUE
10129,ASV13613,TRUE,FALSE,TRUE
10130,ASV13614,TRUE,FALSE,TRUE
10131,ASV13615,TRUE,FALSE,TRUE
10132,ASV13617,TRUE,FALSE,TRUE
10133,ASV13618,TRUE,FALSE,TRUE
10134,ASV13619,TRUE,FALSE,TRUE
10135,ASV13620,TRUE,FALSE,TRUE
10136,ASV13621,TRUE,TRUE,FALSE
10137,ASV13622,TRUE,TRUE,FALSE
10138,ASV13623,TRUE,TRUE,FALSE
10139,ASV13624,TRUE,TRUE,FALSE
10140,ASV13626,TRUE,TRUE,FALSE
10141,ASV13627,TRUE,TRUE,FALSE
10142,ASV13628,TRUE,TRUE,FALSE
10143,ASV13629,TRUE,TRUE,FALSE
10144,ASV13631,TRUE,TRUE,FALSE
10145,ASV13633,TRUE,TRUE,FALSE
10146,ASV13634,TRUE,TRUE,FALSE
10147,ASV13636,TRUE,TRUE,FALSE
10148,ASV13637,TRUE,TRUE,FALSE
10149,ASV13638,FALSE,TRUE,FALSE
10150,ASV13640,TRUE,TRUE,FALSE
10151,ASV13641,TRUE,TRUE,FALSE
10152,ASV13642,TRUE,TRUE,FALSE
10153,ASV13644,TRUE,TRUE,FALSE
10154,ASV13646,TRUE,TRUE,FALSE
10155,ASV13647,TRUE,TRUE,FALSE
10156,ASV13648,TRUE,TRUE,FALSE
10157,ASV13650,TRUE,TRUE,FALSE
10158,ASV13654,TRUE,TRUE,FALSE
10159,ASV13657,TRUE,TRUE,FALSE
10160,ASV13658,TRUE,FALSE,TRUE
10161,ASV13659,TRUE,FALSE,TRUE
10162,ASV13660,TRUE,FALSE,TRUE
10163,ASV13663,TRUE,FALSE,TRUE
10164,ASV13664,TRUE,FALSE,TRUE
10165,ASV13666,TRUE,FALSE,TRUE
10166,ASV13668,TRUE,FALSE,TRUE
10167,ASV13669,TRUE,FALSE,TRUE
10168,ASV13670,TRUE,FALSE,TRUE
10169,ASV13671,TRUE,FALSE,TRUE
10170,ASV13675,TRUE,FALSE,TRUE
10171,ASV13676,TRUE,FALSE,TRUE
10172,ASV13677,TRUE,FALSE,TRUE
10173,ASV13678,TRUE,FALSE,TRUE
10174,ASV13679,TRUE,FALSE,TRUE
10175,ASV13681,TRUE,FALSE,TRUE
10176,ASV13682,TRUE,FALSE,TRUE
10177,ASV13686,TRUE,FALSE,TRUE
10178,ASV13692,TRUE,FALSE,TRUE
10179,ASV13693,TRUE,FALSE,TRUE
10180,ASV13695,TRUE,FALSE,TRUE
10181,ASV13697,TRUE,FALSE,TRUE
10182,ASV13699,TRUE,FALSE,TRUE
10183,ASV13701,TRUE,FALSE,TRUE
10184,ASV13702,TRUE,FALSE,TRUE
10185,ASV13703,TRUE,FALSE,TRUE
10186,ASV13704,TRUE,FALSE,TRUE
10187,ASV13705,TRUE,FALSE,TRUE
10188,ASV13708,TRUE,FALSE,TRUE
10189,ASV13709,TRUE,FALSE,TRUE
10190,ASV13710,TRUE,FALSE,TRUE
10191,ASV13711,TRUE,FALSE,TRUE
10192,ASV13712,TRUE,FALSE,TRUE
10193,ASV13713,TRUE,FALSE,TRUE
10194,ASV13714,TRUE,FALSE,TRUE
10195,ASV13716,TRUE,FALSE,TRUE
10196,ASV13717,TRUE,FALSE,TRUE
10197,ASV13719,TRUE,FALSE,TRUE
10198,ASV13720,TRUE,FALSE,TRUE
10199,ASV13723,TRUE,FALSE,TRUE
10200,ASV13726,TRUE,FALSE,TRUE
10201,ASV13728,TRUE,TRUE,FALSE
10202,ASV13729,TRUE,TRUE,FALSE
10203,ASV13730,TRUE,TRUE,FALSE
10204,ASV13731,TRUE,TRUE,FALSE
10205,ASV13732,TRUE,TRUE,FALSE
10206,ASV13733,TRUE,TRUE,FALSE
10207,ASV13734,TRUE,TRUE,FALSE
10208,ASV13735,TRUE,TRUE,FALSE
10209,ASV13736,TRUE,TRUE,FALSE
10210,ASV13738,TRUE,TRUE,FALSE
10211,ASV13739,TRUE,TRUE,FALSE
10212,ASV13740,TRUE,FALSE,TRUE
10213,ASV13741,TRUE,FALSE,TRUE
10214,ASV13743,TRUE,FALSE,TRUE
10215,ASV13744,TRUE,TRUE,FALSE
10216,ASV13745,TRUE,TRUE,FALSE
10217,ASV13747,TRUE,FALSE,TRUE
10218,ASV13748,TRUE,FALSE,TRUE
10219,ASV13749,TRUE,FALSE,TRUE
10220,ASV13750,TRUE,FALSE,TRUE
10221,ASV13751,TRUE,FALSE,TRUE
10222,ASV13755,FALSE,TRUE,TRUE
10223,ASV13756,FALSE,TRUE,TRUE
10224,ASV13757,FALSE,TRUE,TRUE
10225,ASV13758,FALSE,TRUE,TRUE
10226,ASV13759,FALSE,TRUE,TRUE
10227,ASV13760,FALSE,TRUE,TRUE
10228,ASV13761,FALSE,TRUE,TRUE
10229,ASV13762,FALSE,TRUE,TRUE
10230,ASV13763,FALSE,TRUE,TRUE
10231,ASV13764,FALSE,TRUE,TRUE
10232,ASV13785,TRUE,TRUE,FALSE
10233,ASV13789,TRUE,TRUE,FALSE
10234,ASV13790,TRUE,TRUE,FALSE
10235,ASV13791,TRUE,TRUE,FALSE
10236,ASV13792,TRUE,TRUE,FALSE
10237,ASV13793,TRUE,TRUE,FALSE
10238,ASV13794,TRUE,TRUE,FALSE
10239,ASV13796,TRUE,TRUE,FALSE
10240,ASV13797,TRUE,TRUE,FALSE
10241,ASV13799,TRUE,TRUE,FALSE
10242,ASV13801,TRUE,TRUE,FALSE
10243,ASV13802,TRUE,TRUE,FALSE
10244,ASV13803,TRUE,TRUE,FALSE
10245,ASV13805,TRUE,TRUE,FALSE
10246,ASV13806,TRUE,TRUE,FALSE
10247,ASV13808,TRUE,TRUE,FALSE
10248,ASV13810,TRUE,TRUE,FALSE
10249,ASV13812,TRUE,TRUE,FALSE
10250,ASV13813,TRUE,TRUE,FALSE
10251,ASV13814,TRUE,TRUE,FALSE
10252,ASV13816,TRUE,TRUE,FALSE
10253,ASV13819,TRUE,TRUE,FALSE
10254,ASV13820,TRUE,TRUE,FALSE
10255,ASV13822,TRUE,TRUE,FALSE
10256,ASV13825,FALSE,TRUE,TRUE
10257,ASV13826,FALSE,TRUE,TRUE
10258,ASV13828,FALSE,TRUE,TRUE
10259,ASV13829,FALSE,TRUE,TRUE
10260,ASV13830,FALSE,FALSE,TRUE
10261,ASV13832,FALSE,TRUE,TRUE
10262,ASV13833,FALSE,TRUE,TRUE
10263,ASV13835,FALSE,TRUE,TRUE
10264,ASV13836,FALSE,TRUE,TRUE
10265,ASV13837,TRUE,FALSE,TRUE
10266,ASV13839,TRUE,FALSE,TRUE
10267,ASV13842,TRUE,FALSE,TRUE
10268,ASV13845,TRUE,FALSE,TRUE
10269,ASV13848,TRUE,FALSE,TRUE
10270,ASV13852,TRUE,FALSE,TRUE
10271,ASV13853,TRUE,FALSE,FALSE
10272,ASV13854,TRUE,FALSE,FALSE
10273,ASV13856,TRUE,FALSE,TRUE
10274,ASV13860,TRUE,FALSE,TRUE
10275,ASV13862,TRUE,FALSE,TRUE
10276,ASV13863,TRUE,FALSE,TRUE
10277,ASV13864,TRUE,FALSE,TRUE
10278,ASV13866,TRUE,FALSE,TRUE
10279,ASV13867,TRUE,FALSE,TRUE
10280,ASV13868,TRUE,FALSE,TRUE
10281,ASV13869,TRUE,FALSE,TRUE
10282,ASV13870,TRUE,FALSE,TRUE
10283,ASV13871,TRUE,FALSE,TRUE
10284,ASV13872,TRUE,FALSE,TRUE
10285,ASV13873,TRUE,FALSE,TRUE
10286,ASV13874,TRUE,FALSE,TRUE
10287,ASV13875,TRUE,FALSE,FALSE
10288,ASV13879,TRUE,FALSE,TRUE
10289,ASV13880,TRUE,FALSE,TRUE
10290,ASV13884,TRUE,FALSE,TRUE
10291,ASV13885,TRUE,FALSE,TRUE
10292,ASV13886,TRUE,FALSE,TRUE
10293,ASV13887,TRUE,FALSE,TRUE
