,taxon,structural_zero (Plant.condition = Diseased),structural_zero (Plant.condition = Healthy)
4279,ASV5277,FALSE,TRUE
4280,ASV5278,FALSE,TRUE
4281,ASV5279,FALSE,FALSE
4282,ASV5280,FALSE,FALSE
4283,ASV5281,FALSE,TRUE
4284,ASV5282,FALSE,TRUE
4285,ASV5283,FALSE,TRUE
4286,ASV5284,TRUE,FALSE
4287,ASV5285,TRUE,FALSE
4288,ASV5286,FALSE,TRUE
4289,ASV5288,FALSE,FALSE
4290,ASV5289,TRUE,FALSE
4291,ASV5291,FALSE,FALSE
4292,ASV5293,FALSE,FALSE
4293,ASV5296,FALSE,FALSE
4294,ASV5298,FALSE,FALSE
4295,ASV5299,FALSE,FALSE
4296,ASV5300,FALSE,FALSE
4297,ASV5302,TRUE,FALSE
4298,ASV5303,TRUE,FALSE
4299,ASV5305,TRUE,FALSE
4300,ASV5306,FALSE,FALSE
4301,ASV5308,TRUE,FALSE
4302,ASV5309,FALSE,FALSE
4303,ASV5310,FALSE,FALSE
4304,ASV5311,FALSE,FALSE
4305,ASV5313,FALSE,TRUE
4306,ASV5314,FALSE,FALSE
4307,ASV5315,FALSE,TRUE
4308,ASV5316,FALSE,TRUE
4309,ASV5317,FALSE,TRUE
4310,ASV5318,FALSE,TRUE
4311,ASV5319,FALSE,FALSE
4312,ASV5320,FALSE,TRUE
4313,ASV5325,FALSE,FALSE
4314,ASV5326,FALSE,FALSE
4315,ASV5327,TRUE,FALSE
4316,ASV5329,TRUE,FALSE
4317,ASV5331,FALSE,TRUE
4318,ASV5332,FALSE,TRUE
4319,ASV5334,TRUE,FALSE
4320,ASV5336,FALSE,FALSE
4321,ASV5337,FALSE,FALSE
4322,ASV5338,FALSE,FALSE
4323,ASV5339,FALSE,FALSE
4324,ASV5340,FALSE,FALSE
4325,ASV5341,FALSE,FALSE
4326,ASV5342,FALSE,FALSE
4327,ASV5343,FALSE,FALSE
4328,ASV5344,FALSE,FALSE
4329,ASV5345,FALSE,FALSE
4330,ASV5346,TRUE,FALSE
4331,ASV5347,FALSE,FALSE
4332,ASV5348,FALSE,TRUE
4333,ASV5349,FALSE,TRUE
4334,ASV5350,FALSE,TRUE
4335,ASV5351,FALSE,FALSE
4336,ASV5352,FALSE,TRUE
4337,ASV5353,FALSE,TRUE
4338,ASV5354,FALSE,TRUE
4339,ASV5355,FALSE,FALSE
4340,ASV5356,TRUE,FALSE
4341,ASV5357,TRUE,FALSE
4342,ASV5358,TRUE,FALSE
4343,ASV5359,FALSE,TRUE
4344,ASV5360,TRUE,FALSE
4345,ASV5362,FALSE,FALSE
4346,ASV5363,TRUE,FALSE
4347,ASV5364,TRUE,FALSE
4348,ASV5365,FALSE,FALSE
4349,ASV5367,TRUE,FALSE
4350,ASV5368,FALSE,FALSE
4351,ASV5371,TRUE,FALSE
4352,ASV5372,TRUE,FALSE
4353,ASV5374,FALSE,FALSE
4354,ASV5375,TRUE,FALSE
4355,ASV5378,TRUE,FALSE
4356,ASV5379,FALSE,FALSE
4357,ASV5380,FALSE,FALSE
4358,ASV5383,FALSE,TRUE
4359,ASV5384,FALSE,TRUE
4360,ASV5385,FALSE,TRUE
4361,ASV5386,FALSE,TRUE
4362,ASV5387,FALSE,TRUE
4363,ASV5388,FALSE,FALSE
4364,ASV5389,FALSE,TRUE
4365,ASV5390,FALSE,TRUE
4366,ASV5391,FALSE,TRUE
4367,ASV5392,FALSE,TRUE
4368,ASV5393,FALSE,TRUE
4369,ASV5394,TRUE,FALSE
4370,ASV5395,TRUE,FALSE
4371,ASV5398,FALSE,FALSE
4372,ASV5399,TRUE,FALSE
4373,ASV5400,TRUE,FALSE
4374,ASV5403,FALSE,FALSE
4375,ASV5404,TRUE,FALSE
4376,ASV5405,FALSE,FALSE
4377,ASV5406,FALSE,FALSE
4378,ASV5407,FALSE,FALSE
4379,ASV5408,TRUE,FALSE
4380,ASV5409,FALSE,FALSE
4381,ASV5410,FALSE,FALSE
4382,ASV5414,FALSE,FALSE
4383,ASV5416,FALSE,FALSE
4384,ASV5417,FALSE,TRUE
4385,ASV5418,FALSE,FALSE
4386,ASV5419,FALSE,TRUE
4387,ASV5420,TRUE,FALSE
4388,ASV5421,TRUE,FALSE
4389,ASV5422,TRUE,FALSE
4390,ASV5423,FALSE,FALSE
4391,ASV5425,FALSE,FALSE
4392,ASV5426,FALSE,FALSE
4393,ASV5427,TRUE,FALSE
4394,ASV5428,FALSE,FALSE
4395,ASV5429,FALSE,FALSE
4396,ASV5430,TRUE,FALSE
4397,ASV5431,FALSE,FALSE
4398,ASV5432,FALSE,FALSE
4399,ASV5433,FALSE,TRUE
4400,ASV5434,FALSE,TRUE
4401,ASV5436,FALSE,FALSE
4402,ASV5437,FALSE,TRUE
4403,ASV5439,FALSE,TRUE
4404,ASV5440,FALSE,FALSE
4405,ASV5441,FALSE,TRUE
4406,ASV5442,FALSE,TRUE
4407,ASV5444,TRUE,FALSE
4408,ASV5445,TRUE,FALSE
4409,ASV5446,FALSE,FALSE
4410,ASV5447,FALSE,TRUE
4411,ASV5451,FALSE,FALSE
4412,ASV5452,TRUE,FALSE
4413,ASV5453,FALSE,FALSE
4414,ASV5454,FALSE,FALSE
4415,ASV5455,TRUE,FALSE
4416,ASV5456,FALSE,FALSE
4417,ASV5457,FALSE,FALSE
4418,ASV5459,TRUE,FALSE
4419,ASV5460,TRUE,FALSE
4420,ASV5461,TRUE,FALSE
4421,ASV5462,TRUE,FALSE
4422,ASV5463,FALSE,FALSE
4423,ASV5465,FALSE,FALSE
4424,ASV5466,TRUE,FALSE
4425,ASV5467,FALSE,FALSE
4426,ASV5468,TRUE,FALSE
4427,ASV5469,FALSE,FALSE
4428,ASV5470,FALSE,FALSE
4429,ASV5471,FALSE,FALSE
4430,ASV5472,FALSE,FALSE
4431,ASV5473,FALSE,FALSE
4432,ASV5474,FALSE,FALSE
4433,ASV5475,FALSE,TRUE
4434,ASV5476,FALSE,TRUE
4435,ASV5478,FALSE,TRUE
4436,ASV5479,FALSE,FALSE
4437,ASV5480,FALSE,TRUE
4438,ASV5481,FALSE,TRUE
4439,ASV5482,FALSE,TRUE
4440,ASV5483,TRUE,FALSE
4441,ASV5484,TRUE,FALSE
4442,ASV5486,FALSE,TRUE
4443,ASV5487,FALSE,TRUE
4444,ASV5488,FALSE,TRUE
4445,ASV5489,TRUE,FALSE
4446,ASV5492,FALSE,FALSE
4447,ASV5493,FALSE,FALSE
4448,ASV5495,FALSE,FALSE
4449,ASV5497,FALSE,FALSE
4450,ASV5498,FALSE,FALSE
4451,ASV5499,FALSE,FALSE
4452,ASV5500,FALSE,FALSE
4453,ASV5501,FALSE,FALSE
4454,ASV5502,TRUE,FALSE
4455,ASV5503,FALSE,FALSE
4456,ASV5504,FALSE,TRUE
4457,ASV5505,FALSE,FALSE
4458,ASV5506,FALSE,FALSE
4459,ASV5507,TRUE,FALSE
4460,ASV5508,FALSE,FALSE
4461,ASV5509,TRUE,FALSE
4462,ASV5510,FALSE,FALSE
4463,ASV5511,FALSE,FALSE
4464,ASV5512,TRUE,FALSE
4465,ASV5515,FALSE,TRUE
4466,ASV5516,FALSE,FALSE
4467,ASV5517,FALSE,FALSE
4468,ASV5518,FALSE,FALSE
4469,ASV5519,FALSE,TRUE
4470,ASV5520,TRUE,FALSE
4471,ASV5521,FALSE,TRUE
4472,ASV5522,FALSE,FALSE
4473,ASV5523,FALSE,FALSE
4474,ASV5524,FALSE,FALSE
4475,ASV5526,FALSE,FALSE
4476,ASV5528,FALSE,FALSE
4477,ASV5529,FALSE,FALSE
4478,ASV5530,FALSE,FALSE
4479,ASV5531,TRUE,FALSE
4480,ASV5532,TRUE,FALSE
4481,ASV5533,FALSE,FALSE
4482,ASV5535,FALSE,FALSE
4483,ASV5536,FALSE,TRUE
4484,ASV5537,FALSE,FALSE
4485,ASV5538,FALSE,FALSE
4486,ASV5539,FALSE,FALSE
4487,ASV5540,FALSE,FALSE
4488,ASV5541,TRUE,FALSE
4489,ASV5542,FALSE,FALSE
4490,ASV5544,FALSE,FALSE
4491,ASV5545,TRUE,FALSE
4492,ASV5546,FALSE,FALSE
4493,ASV5548,FALSE,FALSE
4494,ASV5549,FALSE,FALSE
4495,ASV5550,FALSE,TRUE
4496,ASV5552,FALSE,TRUE
4497,ASV5555,FALSE,FALSE
4498,ASV5556,FALSE,TRUE
4499,ASV5557,FALSE,TRUE
4500,ASV5559,FALSE,TRUE
4501,ASV5561,FALSE,TRUE
4502,ASV5562,FALSE,FALSE
4503,ASV5563,FALSE,TRUE
4504,ASV5565,FALSE,TRUE
4505,ASV5566,FALSE,FALSE
4506,ASV5567,FALSE,FALSE
4507,ASV5568,TRUE,FALSE
4508,ASV5569,TRUE,FALSE
4509,ASV5571,FALSE,FALSE
4510,ASV5572,FALSE,FALSE
4511,ASV5573,FALSE,FALSE
4512,ASV5574,TRUE,FALSE
4513,ASV5575,FALSE,FALSE
4514,ASV5576,FALSE,FALSE
4515,ASV5577,FALSE,FALSE
4516,ASV5578,FALSE,FALSE
4517,ASV5580,FALSE,FALSE
4518,ASV5583,FALSE,FALSE
4519,ASV5584,FALSE,FALSE
4520,ASV5587,FALSE,FALSE
4521,ASV5590,TRUE,FALSE
4522,ASV5591,FALSE,TRUE
4523,ASV5592,FALSE,TRUE
4524,ASV5596,TRUE,FALSE
4525,ASV5597,TRUE,FALSE
4526,ASV5598,TRUE,FALSE
4527,ASV5599,FALSE,FALSE
4528,ASV5601,FALSE,FALSE
4529,ASV5602,FALSE,FALSE
4530,ASV5603,FALSE,FALSE
4531,ASV5604,FALSE,FALSE
4532,ASV5605,FALSE,FALSE
4533,ASV5606,FALSE,TRUE
4534,ASV5608,FALSE,FALSE
4535,ASV5609,FALSE,TRUE
4536,ASV5610,FALSE,FALSE
4537,ASV5611,FALSE,FALSE
4538,ASV5612,FALSE,TRUE
4539,ASV5613,FALSE,TRUE
4540,ASV5614,FALSE,TRUE
4541,ASV5615,FALSE,TRUE
4542,ASV5617,FALSE,TRUE
4543,ASV5618,TRUE,FALSE
4544,ASV5619,TRUE,FALSE
4545,ASV5620,FALSE,FALSE
4546,ASV5622,FALSE,FALSE
4547,ASV5623,FALSE,FALSE
4548,ASV5625,TRUE,FALSE
4549,ASV5626,FALSE,FALSE
4550,ASV5627,FALSE,FALSE
4551,ASV5628,TRUE,FALSE
4552,ASV5629,FALSE,FALSE
4553,ASV5630,FALSE,FALSE
4554,ASV5631,FALSE,FALSE
4555,ASV5632,FALSE,FALSE
4556,ASV5634,TRUE,FALSE
4557,ASV5635,FALSE,FALSE
4558,ASV5636,TRUE,FALSE
4559,ASV5638,FALSE,FALSE
4560,ASV5639,FALSE,FALSE
4561,ASV5640,FALSE,FALSE
4562,ASV5641,TRUE,FALSE
4563,ASV5642,FALSE,FALSE
4564,ASV5644,FALSE,FALSE
4565,ASV5645,FALSE,FALSE
4566,ASV5647,FALSE,TRUE
4567,ASV5648,FALSE,TRUE
4568,ASV5649,FALSE,FALSE
4569,ASV5650,FALSE,TRUE
4570,ASV5651,FALSE,TRUE
4571,ASV5652,FALSE,TRUE
4572,ASV5653,FALSE,TRUE
4573,ASV5654,FALSE,TRUE
4574,ASV5655,TRUE,FALSE
4575,ASV5656,TRUE,FALSE
4576,ASV5657,TRUE,FALSE
4577,ASV5659,TRUE,FALSE
4578,ASV5662,FALSE,FALSE
4579,ASV5666,FALSE,FALSE
4580,ASV5667,FALSE,FALSE
4581,ASV5668,FALSE,FALSE
4582,ASV5669,FALSE,FALSE
4583,ASV5670,FALSE,FALSE
4584,ASV5672,FALSE,FALSE
4585,ASV5673,TRUE,FALSE
4586,ASV5674,FALSE,FALSE
4587,ASV5675,FALSE,FALSE
4588,ASV5676,FALSE,TRUE
4589,ASV5677,FALSE,FALSE
4590,ASV5678,TRUE,FALSE
4591,ASV5679,TRUE,FALSE
4592,ASV5680,TRUE,FALSE
4593,ASV5681,TRUE,FALSE
4594,ASV5682,FALSE,FALSE
4595,ASV5683,TRUE,FALSE
4596,ASV5684,FALSE,FALSE
4597,ASV5689,FALSE,TRUE
4598,ASV5691,FALSE,TRUE
4599,ASV5692,FALSE,TRUE
4600,ASV5693,FALSE,TRUE
4601,ASV5695,FALSE,TRUE
4602,ASV5696,FALSE,FALSE
4603,ASV5697,TRUE,FALSE
4604,ASV5698,TRUE,FALSE
4605,ASV5699,FALSE,TRUE
4606,ASV5700,TRUE,FALSE
4607,ASV5702,FALSE,FALSE
4608,ASV5703,FALSE,FALSE
4609,ASV5704,TRUE,FALSE
4610,ASV5705,FALSE,FALSE
4611,ASV5710,FALSE,FALSE
4612,ASV5711,FALSE,TRUE
4613,ASV5712,TRUE,FALSE
4614,ASV5713,FALSE,FALSE
4615,ASV5715,FALSE,FALSE
4616,ASV5716,FALSE,FALSE
4617,ASV5717,FALSE,FALSE
4618,ASV5719,TRUE,FALSE
4619,ASV5720,FALSE,FALSE
4620,ASV5721,FALSE,FALSE
4621,ASV5722,FALSE,FALSE
4622,ASV5723,FALSE,TRUE
4623,ASV5724,FALSE,TRUE
4624,ASV5725,FALSE,TRUE
4625,ASV5727,FALSE,TRUE
4626,ASV5728,FALSE,TRUE
4627,ASV5729,FALSE,TRUE
4628,ASV5731,FALSE,TRUE
4629,ASV5732,FALSE,TRUE
4630,ASV5733,FALSE,TRUE
4631,ASV5734,TRUE,FALSE
4632,ASV5735,FALSE,FALSE
4633,ASV5736,FALSE,TRUE
4634,ASV5737,FALSE,FALSE
4635,ASV5739,FALSE,FALSE
4636,ASV5740,FALSE,FALSE
4637,ASV5741,FALSE,FALSE
4638,ASV5743,FALSE,FALSE
4639,ASV5744,TRUE,FALSE
4640,ASV5745,FALSE,TRUE
4641,ASV5746,TRUE,FALSE
4642,ASV5748,FALSE,FALSE
4643,ASV5749,FALSE,FALSE
4644,ASV5752,FALSE,FALSE
4645,ASV5753,FALSE,FALSE
4646,ASV5755,FALSE,FALSE
4647,ASV5756,FALSE,TRUE
4648,ASV5757,FALSE,TRUE
4649,ASV5758,FALSE,TRUE
4650,ASV5759,FALSE,TRUE
4651,ASV5760,FALSE,TRUE
4652,ASV5761,FALSE,TRUE
4653,ASV5762,FALSE,TRUE
4654,ASV5763,FALSE,TRUE
4655,ASV5764,FALSE,TRUE
4656,ASV5765,FALSE,TRUE
4657,ASV5768,TRUE,FALSE
4658,ASV5769,TRUE,FALSE
4659,ASV5770,TRUE,FALSE
4660,ASV5771,TRUE,FALSE
4661,ASV5772,FALSE,TRUE
4662,ASV5773,FALSE,TRUE
4663,ASV5775,TRUE,FALSE
4664,ASV5776,TRUE,FALSE
4665,ASV5777,FALSE,FALSE
4666,ASV5778,FALSE,FALSE
4667,ASV5779,FALSE,FALSE
4668,ASV5781,TRUE,FALSE
4669,ASV5783,FALSE,FALSE
4670,ASV5785,TRUE,FALSE
4671,ASV5788,FALSE,FALSE
4672,ASV5789,FALSE,TRUE
4673,ASV5790,FALSE,TRUE
4674,ASV5791,FALSE,TRUE
4675,ASV5792,TRUE,FALSE
4676,ASV5793,TRUE,FALSE
4677,ASV5794,TRUE,FALSE
4678,ASV5795,TRUE,FALSE
4679,ASV5797,FALSE,FALSE
4680,ASV5798,FALSE,FALSE
4681,ASV5800,TRUE,FALSE
4682,ASV5801,FALSE,FALSE
4683,ASV5802,FALSE,FALSE
4684,ASV5803,FALSE,FALSE
4685,ASV5804,FALSE,TRUE
4686,ASV5805,FALSE,FALSE
4687,ASV5806,FALSE,TRUE
4688,ASV5808,FALSE,TRUE
4689,ASV5809,FALSE,TRUE
4690,ASV5810,FALSE,TRUE
4691,ASV5812,FALSE,FALSE
4692,ASV5813,FALSE,TRUE
4693,ASV5814,FALSE,TRUE
4694,ASV5815,FALSE,TRUE
4695,ASV5816,FALSE,TRUE
4696,ASV5817,FALSE,TRUE
4697,ASV5818,FALSE,TRUE
4698,ASV5819,TRUE,FALSE
4699,ASV5820,TRUE,FALSE
4700,ASV5821,TRUE,FALSE
4701,ASV5822,TRUE,FALSE
4702,ASV5823,TRUE,FALSE
4703,ASV5827,TRUE,FALSE
4704,ASV5828,FALSE,FALSE
4705,ASV5829,FALSE,FALSE
4706,ASV5831,FALSE,FALSE
4707,ASV5833,TRUE,FALSE
4708,ASV5834,FALSE,TRUE
4709,ASV5835,TRUE,FALSE
4710,ASV5836,TRUE,FALSE
4711,ASV5838,FALSE,FALSE
4712,ASV5839,FALSE,FALSE
4713,ASV5840,FALSE,FALSE
4714,ASV5842,FALSE,FALSE
4715,ASV5843,TRUE,FALSE
4716,ASV5844,FALSE,FALSE
4717,ASV5845,FALSE,FALSE
4718,ASV5846,FALSE,FALSE
4719,ASV5849,FALSE,FALSE
4720,ASV5850,FALSE,FALSE
4721,ASV5851,FALSE,TRUE
4722,ASV5852,FALSE,TRUE
4723,ASV5853,FALSE,FALSE
4724,ASV5854,FALSE,TRUE
4725,ASV5855,FALSE,TRUE
4726,ASV5856,FALSE,TRUE
4727,ASV5857,FALSE,TRUE
4728,ASV5858,FALSE,TRUE
4729,ASV5859,FALSE,TRUE
4730,ASV5860,TRUE,FALSE
4731,ASV5862,TRUE,FALSE
4732,ASV5863,FALSE,TRUE
4733,ASV5864,FALSE,TRUE
4734,ASV5866,FALSE,FALSE
4735,ASV5867,FALSE,FALSE
4736,ASV5868,FALSE,FALSE
4737,ASV5869,FALSE,FALSE
4738,ASV5870,TRUE,FALSE
4739,ASV5871,FALSE,FALSE
4740,ASV5873,TRUE,FALSE
4741,ASV5874,FALSE,FALSE
4742,ASV5875,FALSE,FALSE
4743,ASV5876,FALSE,FALSE
4744,ASV5877,FALSE,FALSE
4745,ASV5879,FALSE,TRUE
4746,ASV5880,FALSE,FALSE
4747,ASV5881,FALSE,TRUE
4748,ASV5882,TRUE,FALSE
4749,ASV5883,TRUE,FALSE
4750,ASV5884,FALSE,FALSE
4751,ASV5885,FALSE,FALSE
4752,ASV5886,FALSE,FALSE
4753,ASV5888,TRUE,FALSE
4754,ASV5889,FALSE,FALSE
4755,ASV5890,FALSE,FALSE
4756,ASV5891,TRUE,FALSE
4757,ASV5894,FALSE,FALSE
4758,ASV5895,FALSE,FALSE
4759,ASV5896,TRUE,FALSE
4760,ASV5897,FALSE,FALSE
4761,ASV5898,FALSE,FALSE
4762,ASV5899,FALSE,TRUE
4763,ASV5900,FALSE,TRUE
4764,ASV5901,FALSE,TRUE
4765,ASV5902,FALSE,TRUE
4766,ASV5903,FALSE,FALSE
4767,ASV5904,FALSE,TRUE
4768,ASV5905,FALSE,TRUE
4769,ASV5906,FALSE,FALSE
4770,ASV5907,FALSE,FALSE
4771,ASV5908,FALSE,TRUE
4772,ASV5909,FALSE,TRUE
4773,ASV5910,FALSE,TRUE
4774,ASV5911,FALSE,FALSE
4775,ASV5912,TRUE,FALSE
4776,ASV5913,TRUE,FALSE
4777,ASV5914,FALSE,TRUE
4778,ASV5915,TRUE,FALSE
4779,ASV5916,TRUE,FALSE
4780,ASV5917,FALSE,FALSE
4781,ASV5918,FALSE,FALSE
4782,ASV5919,FALSE,FALSE
4783,ASV5920,TRUE,FALSE
4784,ASV5921,FALSE,FALSE
4785,ASV5922,FALSE,FALSE
4786,ASV5924,TRUE,FALSE
4787,ASV5926,FALSE,FALSE
4788,ASV5927,FALSE,TRUE
4789,ASV5928,FALSE,TRUE
4790,ASV5929,TRUE,FALSE
4791,ASV5930,FALSE,FALSE
4792,ASV5931,FALSE,FALSE
4793,ASV5932,TRUE,FALSE
4794,ASV5934,TRUE,FALSE
4795,ASV5935,FALSE,FALSE
4796,ASV5936,TRUE,FALSE
4797,ASV5937,FALSE,FALSE
4798,ASV5938,TRUE,FALSE
4799,ASV5939,FALSE,FALSE
4800,ASV5940,FALSE,FALSE
4801,ASV5941,FALSE,FALSE
4802,ASV5945,FALSE,TRUE
4803,ASV5946,FALSE,TRUE
4804,ASV5947,FALSE,TRUE
4805,ASV5948,FALSE,TRUE
4806,ASV5949,FALSE,TRUE
4807,ASV5950,FALSE,TRUE
4808,ASV5951,FALSE,TRUE
4809,ASV5952,FALSE,FALSE
4810,ASV5953,FALSE,TRUE
4811,ASV5954,TRUE,FALSE
4812,ASV5955,FALSE,TRUE
4813,ASV5956,FALSE,TRUE
4814,ASV5957,TRUE,FALSE
4815,ASV5961,FALSE,FALSE
4816,ASV5962,FALSE,FALSE
4817,ASV5963,FALSE,FALSE
4818,ASV5964,FALSE,FALSE
4819,ASV5965,TRUE,FALSE
4820,ASV5966,FALSE,FALSE
4821,ASV5967,FALSE,FALSE
4822,ASV5970,TRUE,FALSE
4823,ASV5971,FALSE,FALSE
4824,ASV5972,FALSE,FALSE
4825,ASV5973,FALSE,FALSE
4826,ASV5976,FALSE,TRUE
4827,ASV5978,FALSE,FALSE
4828,ASV5979,TRUE,FALSE
4829,ASV5980,TRUE,FALSE
4830,ASV5981,TRUE,FALSE
4831,ASV5982,FALSE,FALSE
4832,ASV5983,FALSE,FALSE
4833,ASV5984,FALSE,FALSE
4834,ASV5986,FALSE,FALSE
4835,ASV5987,FALSE,FALSE
4836,ASV5988,FALSE,TRUE
4837,ASV5989,FALSE,TRUE
4838,ASV5990,FALSE,TRUE
4839,ASV5991,FALSE,TRUE
4840,ASV5992,FALSE,TRUE
4841,ASV5993,FALSE,TRUE
4842,ASV5994,FALSE,TRUE
4843,ASV5995,FALSE,TRUE
4844,ASV5996,FALSE,FALSE
4845,ASV5997,FALSE,TRUE
4846,ASV5998,FALSE,FALSE
4847,ASV5999,FALSE,TRUE
4848,ASV6000,FALSE,TRUE
4849,ASV6001,FALSE,TRUE
4850,ASV6002,FALSE,FALSE
4851,ASV6003,FALSE,TRUE
4852,ASV6005,TRUE,FALSE
4853,ASV6006,FALSE,FALSE
4854,ASV6007,FALSE,TRUE
4855,ASV6008,FALSE,TRUE
4856,ASV6011,TRUE,FALSE
4857,ASV6012,FALSE,FALSE
4858,ASV6013,FALSE,FALSE
4859,ASV6014,FALSE,FALSE
4860,ASV6016,FALSE,FALSE
4861,ASV6017,FALSE,FALSE
4862,ASV6018,FALSE,FALSE
4863,ASV6019,TRUE,FALSE
4864,ASV6020,FALSE,FALSE
4865,ASV6021,FALSE,FALSE
4866,ASV6022,TRUE,FALSE
4867,ASV6024,FALSE,FALSE
4868,ASV6025,FALSE,FALSE
4869,ASV6026,FALSE,FALSE
4870,ASV6027,TRUE,FALSE
4871,ASV6028,TRUE,FALSE
4872,ASV6029,FALSE,FALSE
4873,ASV6030,TRUE,FALSE
4874,ASV6031,FALSE,FALSE
4875,ASV6034,FALSE,FALSE
4876,ASV6035,FALSE,FALSE
4877,ASV6037,FALSE,FALSE
4878,ASV6038,FALSE,FALSE
4879,ASV6041,FALSE,TRUE
4880,ASV6043,FALSE,TRUE
4881,ASV6044,FALSE,TRUE
4882,ASV6045,FALSE,TRUE
4883,ASV6046,FALSE,TRUE
4884,ASV6047,FALSE,TRUE
4885,ASV6048,FALSE,TRUE
4886,ASV6049,FALSE,TRUE
4887,ASV6050,FALSE,TRUE
4888,ASV6051,FALSE,FALSE
4889,ASV6052,FALSE,TRUE
4890,ASV6053,FALSE,FALSE
4891,ASV6055,FALSE,FALSE
4892,ASV6056,TRUE,FALSE
4893,ASV6057,TRUE,FALSE
4894,ASV6059,FALSE,TRUE
4895,ASV6060,TRUE,FALSE
4896,ASV6061,TRUE,FALSE
4897,ASV6065,FALSE,FALSE
4898,ASV6066,FALSE,FALSE
4899,ASV6067,TRUE,FALSE
4900,ASV6068,FALSE,FALSE
4901,ASV6069,FALSE,FALSE
4902,ASV6070,FALSE,FALSE
4903,ASV6071,FALSE,FALSE
4904,ASV6072,FALSE,FALSE
4905,ASV6073,FALSE,FALSE
4906,ASV6074,FALSE,TRUE
4907,ASV6075,TRUE,FALSE
4908,ASV6076,FALSE,FALSE
4909,ASV6077,FALSE,FALSE
4910,ASV6079,FALSE,FALSE
4911,ASV6080,TRUE,FALSE
4912,ASV6081,TRUE,FALSE
4913,ASV6082,FALSE,FALSE
4914,ASV6083,FALSE,TRUE
4915,ASV6086,FALSE,TRUE
4916,ASV6087,FALSE,TRUE
4917,ASV6089,FALSE,TRUE
4918,ASV6090,FALSE,TRUE
4919,ASV6091,FALSE,TRUE
4920,ASV6092,FALSE,TRUE
4921,ASV6093,FALSE,TRUE
4922,ASV6095,FALSE,TRUE
4923,ASV6096,FALSE,TRUE
4924,ASV6097,TRUE,FALSE
4925,ASV6098,FALSE,FALSE
4926,ASV6099,FALSE,FALSE
4927,ASV6100,TRUE,FALSE
4928,ASV6101,FALSE,TRUE
4929,ASV6102,FALSE,TRUE
4930,ASV6103,FALSE,TRUE
4931,ASV6104,FALSE,TRUE
4932,ASV6107,FALSE,FALSE
4933,ASV6108,FALSE,FALSE
4934,ASV6110,TRUE,FALSE
4935,ASV6111,FALSE,FALSE
4936,ASV6113,TRUE,FALSE
4937,ASV6114,TRUE,FALSE
4938,ASV6115,TRUE,FALSE
4939,ASV6116,FALSE,FALSE
4940,ASV6117,FALSE,FALSE
4941,ASV6118,FALSE,TRUE
4942,ASV6120,FALSE,FALSE
4943,ASV6122,TRUE,FALSE
4944,ASV6123,FALSE,FALSE
4945,ASV6125,FALSE,FALSE
4946,ASV6126,FALSE,FALSE
4947,ASV6127,TRUE,FALSE
4948,ASV6128,TRUE,FALSE
4949,ASV6129,TRUE,FALSE
4950,ASV6130,FALSE,FALSE
4951,ASV6131,FALSE,FALSE
4952,ASV6133,TRUE,FALSE
4953,ASV6135,FALSE,FALSE
4954,ASV6136,FALSE,FALSE
4955,ASV6137,FALSE,FALSE
4956,ASV6138,FALSE,FALSE
4957,ASV6139,FALSE,FALSE
4958,ASV6140,FALSE,TRUE
4959,ASV6141,FALSE,TRUE
4960,ASV6145,FALSE,TRUE
4961,ASV6146,FALSE,TRUE
4962,ASV6147,FALSE,TRUE
4963,ASV6148,FALSE,FALSE
4964,ASV6149,FALSE,TRUE
4965,ASV6152,FALSE,FALSE
4966,ASV6155,FALSE,TRUE
4967,ASV6156,FALSE,TRUE
4968,ASV6157,FALSE,TRUE
4969,ASV6159,FALSE,TRUE
4970,ASV6164,FALSE,FALSE
4971,ASV6165,FALSE,FALSE
4972,ASV6166,TRUE,FALSE
4973,ASV6167,TRUE,FALSE
4974,ASV6170,FALSE,FALSE
4975,ASV6173,FALSE,FALSE
4976,ASV6174,FALSE,TRUE
4977,ASV6175,FALSE,TRUE
4978,ASV6177,FALSE,TRUE
4979,ASV6180,TRUE,FALSE
4980,ASV6182,FALSE,FALSE
4981,ASV6183,FALSE,FALSE
4982,ASV6184,FALSE,FALSE
4983,ASV6185,FALSE,FALSE
4984,ASV6186,FALSE,FALSE
4985,ASV6187,FALSE,TRUE
4986,ASV6188,FALSE,TRUE
4987,ASV6189,FALSE,TRUE
4988,ASV6191,FALSE,TRUE
4989,ASV6192,FALSE,TRUE
4990,ASV6193,FALSE,TRUE
4991,ASV6194,FALSE,TRUE
4992,ASV6196,FALSE,FALSE
4993,ASV6197,FALSE,TRUE
4994,ASV6199,FALSE,TRUE
4995,ASV6200,FALSE,TRUE
4996,ASV6201,FALSE,TRUE
4997,ASV6202,FALSE,TRUE
4998,ASV6203,FALSE,TRUE
4999,ASV6204,TRUE,FALSE
5000,ASV6205,TRUE,FALSE
5001,ASV6206,TRUE,FALSE
5002,ASV6207,TRUE,FALSE
5003,ASV6208,TRUE,FALSE
5004,ASV6209,FALSE,TRUE
5005,ASV6210,FALSE,TRUE
5006,ASV6211,TRUE,FALSE
5007,ASV6212,FALSE,FALSE
5008,ASV6213,TRUE,FALSE
5009,ASV6214,FALSE,FALSE
5010,ASV6216,TRUE,FALSE
5011,ASV6217,FALSE,FALSE
5012,ASV6218,FALSE,FALSE
