"","Kingdom","Phylum","Class","Order","Family","Genus"
"e47d5c3c74c0b17e0cf478c93726e7c3","Bacteria","Proteobacteria","Gammaproteobacteria","CCD24",NA,NA
"a77c1b412089787af9c318658812033e","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Sinibacillus"
"fe67401165024ea9cdcba1a38cdcb029","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA
"d9ccda7ca13d2a5569b42e584012462e","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Ahniella"
"157453e2654852c68082a572af14f131","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"7067cb531fe18fef0c097209bc8fecb6","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Paeniglutamicibacter"
"8c1dbbecb13bad3a75503c130988b5c4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"933546ce0156a46436d7f8d83f276d76","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter"
"607d42dca7eca25a7d18e10b415eca0d","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"fe8ce065c690d1cc98fc1196fbe87b44","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade"
"c543905903a8d2fcc8dc45d5fea4f3b7","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"2823cb099717ccc80efdb0927b6be034","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"f76e1ffa42617adbe55921bb40063800","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"658189ab6b8fa73914c885d1d7ae9925","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae","Oligoflexus"
"50270635ebe3d17dc02bdfb84ac84153","Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae",NA
"e880f00eb72cb695fd6f304b7d693db4","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"2ff664bd77826ed0ca93618950e2d92c","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055"
"cfa1ea4d779700f2743587039dbecdf2","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"93fcae7260cc6203d68319be13daab45","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA
"e63aec7db876806f87e5f5968af02c63","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"4633fb1b4aa04773b58674a030478e18","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"d7eca3fa13d0f7189715c4a3dd616e0c","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"3ea4543f78234c0d54dc1d17f6649955","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"1ac0f0d47ed0e271afc406a7c3e5fd4e","Bacteria","Actinobacteriota","MB-A2-108",NA,NA,NA
"e98b9cb7bc3340fba10c09f5d148db30","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"79319fbabc14922c1eb2ea88c7136aef","Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Thermoactinomyces"
"a600db3d14214baf9d7dce691ac8ba4a","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"e795ffaea4fdf31eaa4e78506361dafd","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Amb-16S-1323",NA
"b43beee005bb34f8d29cc678d26f2e63","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Tersicoccus"
"e1263c9bf7ae93c9499945cf2125dae9","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Polyangium"
"791ce8158ab78af170acd7b3ef24eaab","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella"
"c3e41d49839c6d3769ef7fc3afd45a74","Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrocosmicus"
"06122ab37957e8f1d02f27af8749c521","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"759aec531624fbc6200775fbb048dd92","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella"
"20fc32a0863bc9302be784b1c6eac777","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"82639d108f7565c6cc3294a7ee89b4ea","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae",NA
"841496625e21291694c6393a1f8dc649","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"abe42049a9f12bfdce98991e03dba4e8","Bacteria","Firmicutes","Limnochordia","Limnochordales","Limnochordaceae",NA
"de9e1aa16562f147b03556abcc1bc982","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","BIyi10"
"90402a344b8c3737e8ffa9ae81ef1f93","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1"
"0e9554a249c71afccd20c4842f1be516","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"3dee96b898f81d200971946171da534e","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"6812239670e1f49345cca82c53be309d","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Ammoniphilus"
"b2ed43e70c1703117093896819f2d58c","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"ac3a1083a2b0c6d9b4e251201afee2a1","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ed3b8c578e5fac4675d484e52c904183","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales",NA,NA
"e93b131eaeed8677a94c208972709e2a","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter"
"23a27c1d7f32c9484ba7c5636eb57c8c","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"068e91cfb7d5d64f2778eff997ec6fe6","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17",NA
"fc36434d143b938549c0381432138031","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA
"e196dde893b487096e2c2eeddd928d18","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Streptosporangium"
"60338ee65955a4cf0bb6b0a4c755c86d","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256",NA,NA
"eeb6daf4a1f993d61eb40d4dbb62b3e2","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"a7e6edba77e87452230d6089c5db81f8","Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae",NA
"ad63cd91c549931e40791b9f29ebefd8","Bacteria","Firmicutes","Limnochordia","MBA03",NA,NA
"d0691f754c1ce598e8f4331ed647a5db","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis"
"c58152de51e0505b62d5d03937becb6d","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA
"aa9e3bdace4c473fa0f3b8809fa4f5af","Bacteria","Proteobacteria","Gammaproteobacteria","KF-JG30-C25",NA,NA
"44e42915b2b01e56e58cffb6c12d53f4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera"
"5f19b7913d34f22038524b62a304137b","Bacteria","Myxococcota","bacteriap25",NA,NA,NA
"0c507c5e18f2a086a1abb1afcb32e35b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"f01f9d2049ae2e8e00150efda6499f38","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","Planctomicrobium"
"60bc81fcb719c4b4070ec4c9fe7d2835","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"058601b66c214c4eed780e6078d32b41","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"b492efd27cfc08343460dbd86b3f2b07","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Chryseolinea"
"5b836cb0a3a5234c9d6e0b7cf0a270e7","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalicibacterium"
"7ce55fa72b5b3b4966c0b751173a1930","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa"
"116e519f636bef16b708044fd06386b5","Bacteria","MBNT15",NA,NA,NA,NA
"41c3a0985e6f8ad2c8f4a447500b8765","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis"
"80d440ff1d9fb647aef6ad8057550fb8","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"b461fd94c8b83858a5e0de6d71049d32","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"f2acad51741b25ce9c8bc26c30446080","Bacteria","Myxococcota","bacteriap25",NA,NA,NA
"7ad201b607d795ba935a702ca2231c6d","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia"
"d9ce26dc31b3021eb479ec9930290b49","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga"
"45d7492fc39c18ff4d9da38d34bdcd4a","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae",NA
"9a7ee385979d0417f25afb1a6070e4ba","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae",NA
"747195ffe6e5b32f66bd9dda4aa7301e","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"2c7d5765045fb0671da13d5c5c0780fc","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia"
"d906fbd645fc3250fabc1528b1afa225","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas"
"dd3e384e98f066fc03cc41da55340a77","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella"
"c931d74a7e53761b0ab9a65e94d20359","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Terribacillus"
"046c27bb1c36e595ed114f98c9bb4850","Bacteria","Chloroflexi","JG30-KF-CM66",NA,NA,NA
"b75b3836e81fce03c483f4428caa0c08","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"80d64400f6548e498a5eb80f763caceb","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"cb4c0da3ae50809328b5780ace585f9b","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"5c36ae3ae77c693366a3e5e49bf2bb36","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae",NA
"6c91eddd9ed1b9ab9073ad96a34e9d32","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces"
"7b34e1e18602a7f83b366fed62da73c0","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"436f8859998d44ac841284db680ced1e","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ce2cb68da8acd10b2fd86634f5b699d7","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Phyllobacterium"
"e14fa352f56f1cd464680e9aaa9bcdf1","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Promicromonosporaceae","Promicromonospora"
"69fab1497fb79ba4da323f1f81fbbeb8","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Nocardiopsaceae","Thermobifida"
"efbc21c0b250aab6e873a9288b65abe7","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavihumibacter"
"ade2f82b73cf03f48d908605764171ec","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"a5032ee12c853a22084c4211604a2c61","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"b62b7eb166d249302557f81aa52ee526","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planomicrobium"
"5f9c456b105c0a27d42d95272c6176e3","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"307f52a4cf69acad678c949821fbd9c7","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA
"506c3a4d29bd585716ab466e9300eb9b","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Gracilibacillus"
"4874f23662855606b15df927c282cfa7","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola"
"d80562dac7b0ddf177ac7063dbb1ac5a","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas"
"45ad7bb5d7e19f8d5ce8eb47d294fa13","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA
"70a7edf111ec749dcbd7d611109cf2d6","Bacteria","Firmicutes","Bacilli","Bacillales","Sporolactobacillaceae",NA
"8653dbf2940d06c2099983894d81855e","Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Planifilum"
"f4f25dc49ef7fabe055564f0546b69dc","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola"
"8b630c5dcd972a8355e6e4e079b83f20","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans"
"539db74c4c11419e7d8fc9bc988da3d2","Bacteria","Acidobacteriota","Acidobacteriae","PAUC26f",NA,NA
"d8d1e61212e5984253f7d7076634b1e7","Bacteria","RCP2-54",NA,NA,NA,NA
"e8869b85642623b9cf1ae02e847750f2","Bacteria","Chloroflexi","OLB14",NA,NA,NA
"0041e94ef3a5bb91b443ece5921544e0","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"0c572541ddf7a35ce98b689ddfd4fa90","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"790887258627303933c5d794d3749981","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella"
"ab70ba6dd20edfcb667c8a49e0a30e0a","Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78",NA,NA
"fae8ef4df3e07ca0810da719d4f08177","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Turicibacter"
"f5d969d43edd3e99276e944a7fae0233","Bacteria","MBNT15",NA,NA,NA,NA
"dfcb0fac942be68112e8d627514e3c84","Bacteria","Proteobacteria","Gammaproteobacteria","PLTA13",NA,NA
"908782554825178b024142c31192a599","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","UCG-012"
"8ec2423c617ad6dd6e0c4271589abce5","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Promicromonosporaceae","Cellulosimicrobium"
"e974c98c1d26d2d261280e5505c58ba1","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter"
"62d28b0113a1fadccf4a92f560e6cb5e","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Haloactinopolyspora"
"150abe77faeafff5c6e0a71661ff815d","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis"
"529fd05e45dc5aee029ed8a03d8050f6","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA
"66039c365b4ab5eca4a672ba6fab6fc1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aureimonas"
"578d89d03818530f3268e75a81b75a2c","Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrocosmicus"
"7817e89913b9a35fec55b5651bfbda5f","Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera"
"8d4227b2d33b1224b4e71a0ba7098a46","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter"
"cb9bf183199fa9c365bf096d4717f48d","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","Ga0074140"
"65bc97c05eeaad06070cc4ac7f86fd01","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"1c451c62f1c313161c43e9fdfbe77481","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Nitrobacter"
"fa5c3f03ff0a5fc5968d04afad5eda06","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus"
"6609904c2770ff3b7054378da684774d","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella"
"bb5bd003d8c19a49d82cf785cb2b44d7","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"5b969d5c96d07ea2985c256db21f0e53","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3",NA
"f28d81760baa65453cd96a124a1db637","Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78",NA,NA
"d0228ef0c575f0ea26b20a4e3d64ddb8","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amaricoccus"
"c874dbfd9809be9a2918a301e488c403","Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae",NA
"04cb14a8d34f90379f99f8d48e6f4dfe","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA
"76c2cfd72fb862cce5bc83db603e1e1c","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylocaldum"
"be923171a164c8a81a1d90acede4afec","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ce42a750dad3a491ecafdd274ab8eafd","Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter"
"2736238a0f064940a481c2bcaf11e4ad","Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae",NA
"535ba0557828542862bd5a0c72480e34","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"9c32f237de0fcba55b53f20c30afc525","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"04b2e4cfa0ee46e840f455d3495b9e5a","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia"
"95b665a5739eb4f66a3e9731d8613c4c","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",NA
"a5e5f9ee87d5343f8cdc193c5727f9dd","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA
"7d7422924e942fad5ae3be1ad5d97312","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"f35ef58d8c122fc27dbb17031e517aea","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1"
"c44ab07ca12f0bbe9a60a467d9d2505f","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44"
"7a8501356f43c96b73830210f0238b99","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"9aa49e1365efaa71c0d1dee9f914540d","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1"
"f6b04d686d18a0eadde0f07b306af5fb","Bacteria","Acidobacteriota","Subgroup 5",NA,NA,NA
"d57f24773653b0af3e24e52cb70e17e9","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella"
"218f2117adfd2d0e30a7956c8bfe6eef","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 7"
"e80d02cfaac49b33e74cdda82cf64186","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"1ee43ff9f40cb4bb2b271f48dabe47b7","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera"
"259354b314c925bacd4694b633ad1ed5","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales",NA,NA
"21647fb7eaadfae78a6fc538175a0676","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"2c44db0bc981ce7ec6af4d1566cc9799","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"14e97e0f6240ce7b0fc886d94f2e2372","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","JTB255 marine benthic group"
"b5cf099af658f1385a1aadb2cbf01cee","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus"
"23a9a57f5391ae08d223ff41328e2999","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"f16e33a2cd069949e0ec9375e55231bf","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"7e1f5b820ba38e3fddbb77c6203520bd","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella"
"955ee0c2b0b7d1022cea9b5727de9bc5","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"678f1c8405edbffde36f6db79cdb7138","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylocaldum"
"8fe0599d97fa16fbe21a22f941213fd6","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Lysinibacillus"
"e60928d6d2509321f6b44d246f0a9874","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"21c13083b62f519b1f754167b972a320","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Lechevalieria"
